VaR,Loss
-6972.701,1010.650
-6970.985,1050.650
-6969.749,1075.650
-6969.880,1065.650
-6969.924,1075.650
-6969.044,1100.650
-6968.551,1090.600
-6960.605,1088.100
-6960.115,1093.100
-6958.369,1110.600
-6957.938,1145.600
-6955.140,1205.600
-6950.480,933.100
-6946.571,728.100
-6939.921,619.600
-6937.911,639.600
-6924.220,742.100
-6907.410,749.600
-6906.175,874.600
-6904.784,874.600
-6881.097,829.600
-6876.987,787.100
-6877.244,844.600
-6874.127,732.100
-6868.797,712.100
-6868.476,712.200
-6859.899,684.800
-6854.790,964.800
-6840.058,614.800
-6835.919,464.800
-6821.183,437.400
-6819.681,424.900
-6819.437,421.250
-6818.391,476.250
-6815.014,441.250
-6812.000,341.250
-6810.761,11.250
-6727.689,-183.750
-6766.009,-173.750
-6763.417,-143.800
-6763.582,-173.800
-6757.480,-168.800
-6755.983,-223.800
-6750.973,-221.150
-6748.978,-216.150
-6747.014,-171.150
-6745.499,-176.150
-6744.257,-166.150
-6743.411,-193.650
-6743.422,-201.150
-6742.511,-201.150
-6742.018,-166.150
-6734.136,-191.150
-6733.639,-171.150
-6731.943,-186.150
-6731.492,-181.150
-6728.697,-283.700
-6727.542,-204.450
-6723.096,-71.950
-6719.400,8.000
-6712.884,35.000
-6708.721,15.000
-6694.914,-167.500
-6677.741,-182.500
-6676.486,-257.500
-6674.975,-372.500
-6678.032,-397.500
-6673.872,-380.000
-6673.639,-360.000
-6670.553,-445.000
-6673.323,-420.000
-6673.019,-397.900
-6664.486,-382.950
-6659.424,-432.950
-6644.616,242.000
-6640.962,347.000
-6626.484,366.800
-6625.036,351.800
-6624.775,341.800
-6623.719,331.800
-6620.302,304.300
-6618.287,286.800
-6618.216,316.800
-6617.116,446.800
-6616.116,1106.800
-6538.246,1200.200
-6535.122,777.700
-6630.423,752.700
-6627.787,687.800
-6627.684,377.800
-6595.318,387.800
-6588.251,357.700
-6586.710,317.700
-6585.664,265.350
-6591.867,245.350
-6589.851,230.350
-6588.273,205.350
-6587.761,100.350
-6586.571,107.850
-6586.591,157.850
-6585.880,165.350
-6585.394,74.550
-6587.575,69.550
-6585.865,39.550
-6585.375,54.550
-6582.594,59.650
-6581.454,-123.850
-6576.505,-188.850
-6572.710,-378.750
-6565.896,-427.250
-6572.450,-409.750
-6558.696,-199.750
-6541.966,-187.250
-6540.726,-227.200
-6543.263,-217.200
-6543.035,-224.700
-6539.936,55.300
-6537.837,50.300
-6537.529,-9.700
-6528.848,14.900
-6523.848,-150.100
-6508.837,-864.250
-6504.671,-951.750
-6489.999,-936.750
-6489.754,-934.250
-6488.701,-944.250
-6485.250,-929.250
-6483.253,-926.500
-6480.953,-951.500
-6479.818,-956.500
-6478.808,-1011.500
-6400.005,-993.300
-6396.937,-616.450
-6385.452,-616.450
-6382.818,-589.000
-6381.303,-429.000
-6349.430,-434.000
-6342.362,-398.950
-6340.872,-378.950
-6336.848,-338.400
-6336.793,-335.900
-6334.785,-340.900
-6333.188,-315.900
-6332.196,-285.900
-6331.106,-279.400
-6331.134,-261.900
-6330.489,-301.900
-6331.173,-300.300
-6325.640,-362.800
-6340.109,-347.800
-6338.433,-392.800
-6337.889,-462.800
-6335.046,-375.350
-6334.132,-286.100
-6329.424,-371.100
-6331.543,-211.150
-6324.988,-116.150
-6323.037,-161.150
-6309.114,-13.650
-6292.649,-26.150
-6291.393,13.850
-6289.943,198.750
-6277.352,253.750
-6273.307,251.250
-6270.204,148.750
-6267.857,98.750
-6272.842,93.750
-6264.151,99.550
-6259.163,129.550
-6244.186,590.850
-6240.346,740.850
-6225.971,723.200
-6224.471,723.200
-6224.227,730.700
-6223.180,690.700
-6219.605,700.700
-6217.619,720.200
-6215.377,732.700
-6214.259,727.700
-6213.239,252.700
-6131.006,280.050
-6128.015,238.850
-6116.418,253.850
-6113.807,243.850
-6112.254,348.850
-6080.648,383.850
-6073.664,363.850
-6072.145,418.850
-6068.163,448.850
-6068.166,448.850
-6066.160,458.850
-6064.608,508.850
-6063.654,558.850
-6062.725,548.350
-6062.740,428.350
-6061.616,480.850
-6061.386,520.050
-6055.944,585.050
-6053.458,550.050
-6051.696,590.050
-6051.200,605.050
-6048.365,540.050
-6047.284,530.000
-6042.549,700.000
-6039.895,710.000
-6033.356,595.000
-6045.242,572.500
-6042.277,307.500
-6025.330,330.000
-6024.099,280.000
-6022.574,175.050
-6009.470,175.050
-6005.421,170.050
-6005.190,133.800
-6002.043,51.800
-5999.507,81.800
-5998.840,141.800
-5990.270,113.900
-5985.225,-200.750
-5981.165,-528.250
-6053.102,-537.750
-6051.576,-547.750
-6051.321,-560.250
-6050.263,-533.750
-6046.782,-508.750
-6044.818,-521.000
-6042.547,-551.000
-6043.262,-566.000
-6042.215,-396.000
-5961.042,-443.150
-5957.933,-474.550
-5946.263,-494.550
-5943.627,-482.050
-5942.121,-1124.250
-6042.378,-1199.250
-6056.295,-1229.250
-6057.726,-1244.250
-6053.731,-1262.800
-6053.698,-1260.300
-6051.699,-1260.300
-6050.149,-1375.300
-6048.854,-1418.800
-6048.819,-1433.800
-6047.639,-1478.800
-6045.076,-1543.800
-6060.031,-1553.850
-6058.244,-1523.850
-6057.783,-1498.850
-6054.973,-1513.850
-6053.856,-1557.250
-6049.012,-1574.750
-6046.329,-1669.250
-6039.657,-1596.750
-6039.635,-1546.750
-6027.394,-1034.250
-6011.287,-1046.750
-6010.040,-1036.750
-6008.531,-1056.250
-5995.385,-1081.250
-5991.287,-1093.750
-5991.049,-1021.250
-5987.987,-905.950
-5985.709,-920.950
-5985.030,-979.650
-5976.339,-999.650
-5971.264,-1034.650
-5956.247,-812.400
-5952.339,-462.400
-5952.623,-510.150
-5962.001,-507.650
-5961.748,-502.650
-5960.696,-480.700
-5957.281,-505.700
-5955.289,-530.650
-5954.198,-515.250
-5872.999,-427.800
-5870.116,-260.550
-5858.952,-260.550
-5856.324,-285.550
-5854.729,88.850
-5844.670,113.850
-5841.090,143.850
-5837.112,105.950
-5837.006,105.950
-5835.009,271.500
-5834.143,156.500
-5851.077,251.500
-5850.085,241.500
-5850.039,331.500
-5849.213,286.500
-5848.935,281.500
-5847.861,401.500
-5847.908,336.600
-5845.968,279.100
-5845.439,269.100
-5844.299,446.050
-5839.893,501.050
-5837.288,650.050
-5830.829,655.050
-5830.815,640.050
-5818.533,-37.450
-5849.265,-54.950
-5848.002,-139.950
-5867.271,-95.950
-5854.350,-95.950
-5850.254,-100.950
-5850.014,-157.200
-5846.887,-239.300
-5844.424,-273.050
-5854.039,-265.650
-5845.363,-220.650
-5840.374,-230.650
-5825.347,-590.350
-5821.198,-775.350
-5820.971,-730.350
-5820.472,-745.350
-5820.205,-757.850
-5823.142,-736.250
-5819.784,-766.250
-5817.764,-741.250
-5815.553,-703.750
-5814.820,-736.550
-5813.672,-492.350
-5733.400,-411.650
-5730.713,-771.400
-5720.408,-761.400
-5717.789,-563.600
-5708.344,-538.600
-5704.829,-496.100
-5703.827,-526.100
-5699.828,-512.500
-5699.748,-517.500
-5697.743,-573.600
-5696.635,-508.550
-5693.655,-528.550
-5692.600,-498.550
-5692.589,-483.550
-5691.819,-478.550
-5691.546,-403.550
-5687.080,-499.100
-5687.070,-533.700
-5685.054,-548.700
-5684.508,-513.700
-5681.726,-518.700
-5680.577,-622.200
-5675.907,-719.700
-5673.160,-759.150
-5666.644,-716.650
-5666.688,-646.650
-5654.520,-464.150
-5642.926,-470.650
-5646.843,-360.650
-5643.357,-270.150
-5630.786,-260.150
-5626.706,-180.150
-5623.656,-216.350
-5621.115,-188.850
-5619.219,-197.550
-5610.530,-167.550
-5605.584,-47.550
-5590.681,382.450
-5586.818,497.250
-5586.909,482.250
-5586.363,494.750
-5586.108,512.250
-5585.561,492.250
-5583.305,486.750
-5582.563,508.200
-5581.453,183.600
-5499.564,66.900
-5496.588,772.650
-5486.657,792.650
-5484.058,827.650
-5474.712,887.650
-5471.329,865.150
-5470.297,900.150
-5466.315,885.850
-5466.208,903.350
-5464.235,919.300
-5461.271,1028.400
-5460.557,993.400
-5460.505,968.400
-5459.636,963.400
-5459.359,858.400
-5484.695,879.450
-5484.697,858.550
-5482.974,816.050
-5487.448,741.050
-5484.610,756.050
-5483.500,699.400
-5471.552,650.200
-5470.448,702.850
-5469.782,687.850
-5467.823,602.850
-5466.218,492.850
-5460.551,493.350
-5459.929,443.350
-5456.355,478.350
-5452.659,428.350
-5448.504,405.850
-5453.180,415.850
-5453.237,435.850
-5450.741,457.100
-5448.870,469.600
-5440.202,464.600
-5439.264,634.600
-5424.520,909.600
-5422.254,924.600
-5421.757,924.600
-5421.502,912.150
-5420.944,852.100
-5417.427,837.100
-5422.372,817.100
-5425.174,798.100
-5424.408,748.400
-5423.214,682.500
-5414.091,621.050
-5408.712,601.050
-5406.094,606.050
-5404.522,381.050
-5394.513,356.050
-5391.071,353.550
-5390.037,338.550
-5389.055,340.700
-5387.717,320.700
-5385.712,211.250
-5384.154,139.200
-5400.014,51.000
-5399.022,81.000
-5399.002,66.000
-5398.075,83.500
-5397.816,163.500
-5394.858,148.000
-5392.406,243.450
-5390.905,268.450
-5391.329,288.450
-5388.504,363.450
-5387.571,331.750
-5375.563,525.150
-5374.729,529.700
-5374.068,554.700
-5372.140,619.700
-5370.631,962.200
-5365.542,947.200
-5361.950,862.050
-5357.946,872.050
-5355.934,892.050
-5354.422,827.050
-5354.420,869.550
-5351.706,867.050
-5349.832,852.050
-5349.023,827.050
-5348.047,732.050
-5324.757,387.050
-5322.264,307.450
-5322.135,319.950
-5321.676,319.950
-5321.671,332.350
-5321.174,359.350
-5320.646,384.350
-5319.633,412.250
-5319.125,423.500
-5318.374,459.500
-5315.342,775.300
-5307.337,743.350
-5308.316,413.350
-5297.456,428.300
-5297.463,448.300
-5295.959,783.300
-5274.260,793.300
-5271.820,805.800
-5270.802,810.800
-5269.822,825.800
-5268.514,840.800
-5267.018,876.850
-5266.110,898.450
-5265.184,892.450
-5265.157,907.450
-5260.202,914.950
-5259.970,924.950
-5257.034,945.000
-5254.592,1075.000
-5253.384,1140.000
-5253.395,1150.000
-5253.391,1080.000
-5252.895,1158.350
-5241.056,1188.600
-5240.434,1182.950
-5238.496,1155.450
-5236.943,1165.450
-5231.861,1178.950
-5231.255,1253.950
-5230.314,1229.250
-5226.228,1299.250
-5224.318,1309.250
-5222.813,1324.250
-5222.824,1281.750
-5220.022,1256.750
-5219.758,1252.000
-5218.943,1267.000
-5217.988,1272.000
-5194.682,1207.000
-5192.146,1301.800
-5177.826,1271.800
-5176.247,1281.800
-5176.252,1276.850
-5175.751,1262.900
-5175.189,1275.400
-5174.189,1257.150
-5173.640,1248.650
-5172.879,1076.500
-5164.243,1214.200
-5162.332,1439.200
-5152.043,1431.800
-5152.044,1416.800
-5150.494,1786.800
-5129.737,1776.800
-5127.275,1766.800
-5126.759,1661.800
-5142.667,1681.800
-5141.396,1689.300
-5139.404,1714.300
-5133.371,1723.100
-5131.269,1673.100
-5126.714,1715.100
-5126.736,1705.650
-5121.741,1683.150
-5121.487,1683.150
-5118.544,1637.600
-5122.064,1447.600
-5120.430,1457.600
-5120.454,1447.600
-5120.442,1492.600
-5120.052,1502.600
-5108.224,1268.900
-5107.066,1323.900
-5106.514,1350.200
-5104.605,1360.200
-5103.064,1027.700
-5097.445,1025.200
-5097.392,990.200
-5096.395,1080.050
-5092.599,1040.050
-5090.632,1065.050
-5090.410,1095.050
-5090.449,1130.050
-5087.717,1135.050
-5087.458,1154.550
-5086.671,1157.600
-5085.719,1107.600
-5062.352,1117.600
-5059.822,1125.100
-5058.269,1110.100
-5058.259,1107.600
-5057.756,1119.500
-5057.224,1114.500
-5056.219,1142.300
-5055.732,1159.050
-5055.368,1194.050
-5052.397,1154.550
-5043.615,1024.850
-5041.411,432.050
-5040.279,432.000
-5040.280,447.000
-5038.776,37.000
-5016.839,7.000
-5014.320,19.500
-5013.820,49.500
-5011.805,74.000
-5010.576,169.000
-5004.874,171.400
-5002.776,198.900
-4998.304,157.900
-4998.278,181.800
-4993.359,211.800
-4993.133,204.300
-4990.167,205.300
-4989.697,320.300
-4988.319,325.300
-4988.311,355.300
-4987.990,338.800
-4976.124,412.800
-4975.069,280.300
-4974.344,224.650
-4972.364,237.150
-4970.834,572.150
-4965.748,572.150
-4965.694,577.150
-4964.705,442.150
-4960.479,468.400
-4958.546,435.900
-4958.306,325.900
-4970.013,323.400
-4967.274,368.400
-4967.059,371.150
-4966.275,340.050
-4965.280,200.800
-4941.794,295.800
-4939.322,295.800
-4937.773,315.800
-4937.782,318.050
-4937.257,335.550
-4936.278,323.100
-4935.764,318.100
-4935.395,398.100
-4932.551,62.350
-4922.650,214.250
-4920.789,209.250
-4920.786,194.200
-4919.240,-115.800
-4896.516,-135.800
-4893.964,-155.800
-4893.440,-131.050
-4891.443,-165.050
-4890.154,-150.050
-4889.670,-309.850
-4883.383,-306.050
-4881.291,-266.050
-4876.929,-216.050
-4876.960,-240.500
-4871.953,-260.500
-4871.708,-275.500
-4868.706,-241.900
-4868.255,-221.900
-4866.919,-281.900
-4866.864,-226.900
-4866.895,-281.900
-4866.447,-298.900
-4854.549,-265.900
-4853.540,-200.900
-4852.899,-145.900
-4850.981,-215.900
-4852.713,-345.900
-4847.419,-345.900
-4847.365,-310.900
-4846.431,-215.900
-4842.502,-224.100
-4840.557,-234.100
-4842.842,-184.100
-4840.494,-221.600
-4837.684,-231.600
-4836.887,-198.550
-4835.936,-320.050
-4812.366,-670.050
-4809.676,-650.050
-4795.379,-622.550
-4793.905,-635.050
-4793.903,-564.450
-4793.546,-569.450
-4792.562,-646.950
-4789.592,-296.950
-4780.865,-386.700
-4778.805,-376.700
-4778.810,-366.600
-4777.293,-6.600
-4755.438,63.400
-4753.008,28.900
-4750.991,63.400
-4749.757,63.400
-4749.273,53.000
-4742.971,-14.500
-4738.420,35.500
-4738.510,50.500
-4733.543,78.000
-4733.324,90.500
-4730.346,77.300
-4729.887,44.800
-4728.479,104.800
-4728.502,49.800
-4728.495,4.800
-4727.943,118.300
-4716.204,168.300
-4715.262,243.300
-4714.716,228.250
-4712.777,313.250
-4711.825,310.750
-4706.526,325.750
-4706.488,310.750
-4705.530,310.750
-4701.594,348.400
-4699.694,355.900
-4699.431,308.400
-4711.716,248.350
-4710.835,253.350
-4709.889,283.850
-4686.354,308.850
-4683.682,303.850
-4682.193,293.850
-4682.180,293.850
-4681.677,251.050
-4681.216,233.800
-4680.217,243.800
-4679.723,253.800
-4679.365,238.800
-4676.373,151.300
-4667.358,266.300
-4665.549,706.900
-4665.544,716.850
-4665.082,686.850
-4643.115,641.850
-4640.607,684.350
-4640.134,694.100
-4638.124,654.100
-4636.826,654.100
-4636.341,739.300
-4630.314,733.300
-4628.212,838.300
-4623.934,778.300
-4623.955,743.300
-4618.883,728.300
-4618.649,718.300
-4615.649,744.900
-4615.205,714.900
-4613.732,744.900
-4613.746,824.900
-4613.377,659.900
-4601.398,647.400
-4600.438,434.600
-4599.619,379.700
-4597.615,316.250
-4596.581,318.750
-4591.285,315.450
-4591.243,340.450
-4590.322,325.450
-4586.338,329.750
-4584.439,344.750
-4584.186,394.750
-4583.942,339.750
-4581.033,347.250
-4580.824,392.350
-4580.007,357.350
-4579.015,613.000
-4555.639,603.000
-4541.288,580.500
-4539.743,590.500
-4539.247,626.550
-4538.870,624.200
-4537.868,619.200
-4537.364,609.200
-4536.994,561.700
-4533.934,711.700
-4525.388,536.700
-4523.204,253.900
-4522.477,253.900
-4522.014,638.900
-4500.799,683.900
-4498.363,671.400
-4497.874,696.400
-4495.880,716.400
-4494.613,713.900
-4494.124,706.400
-4488.064,703.400
-4485.959,688.400
-4485.961,733.400
-4481.009,738.400
-4478.016,665.750
-4481.136,693.250
-4479.722,683.250
-4479.732,668.250
-4479.735,626.450
-4479.271,666.450
-4467.351,601.450
-4466.305,597.050
-4465.480,602.000
-4463.482,628.900
-4462.480,476.400
-4456.966,468.000
-4456.916,448.000
-4455.964,468.000
-4452.030,423.000
-4450.075,398.000
-4452.363,370.500
-4452.076,325.500
-4463.138,270.500
-4462.877,295.450
-4462.094,305.450
-4461.115,179.900
-4437.656,328.550
-4435.076,261.050
-4420.558,236.050
-4426.118,223.550
-4426.841,188.550
-4431.505,96.450
-4430.912,112.900
-4429.923,97.900
-4429.389,97.900
-4429.019,181.650
-4426.084,-73.350
-4416.745,-178.300
-4434.808,-168.300
-4434.107,-170.800
-4434.110,-195.800
-4433.585,-815.800
-4411.035,-855.800
-4408.535,-858.300
-4408.043,-803.300
-4406.080,-853.300
-4411.825,-863.300
-4411.323,-898.300
-4405.165,-1065.800
-4400.459,-1095.800
-4400.427,-1140.800
-4395.354,-1155.800
-4392.334,-1073.550
-4392.347,-1078.550
-4392.351,-1099.950
-4391.839,-1192.950
-4401.586,-1172.950
-4400.566,-1155.750
-4399.764,-1185.750
-4397.735,-1210.750
-4392.195,-1221.550
-4392.134,-1291.550
-4391.079,-1303.150
-4387.109,-1303.150
-4385.152,-1290.650
-4384.900,-1205.650
-4384.743,-1080.900
-4383.996,-1050.900
-4383.763,-1053.100
-4382.977,-1048.600
-4382.003,-918.450
-4358.601,-745.750
-4356.125,-803.250
-4341.495,-753.250
-4341.043,-718.250
-4340.804,-683.250
-4340.261,-677.200
-4339.683,-686.550
-4338.687,-696.550
-4338.306,-792.800
-4335.236,-727.800
-4326.108,-467.900
-4323.331,-177.900
-4301.325,-132.900
-4298.888,-122.900
-4298.407,-172.900
-4296.415,-132.400
-4295.923,-119.900
-4295.436,-120.900
-4293.330,-43.400
-4288.823,-38.400
-4288.798,9.100
-4283.834,24.100
-4283.615,44.100
-4280.626,72.550
-4280.655,22.550
-4279.136,15.050
-4279.131,45.050
-4279.155,63.250
-4278.685,199.250
-4276.549,259.250
-4275.608,339.250
-4268.104,359.250
-4265.935,375.800
-4264.951,605.800
-4265.038,623.300
-4264.994,683.300
-4264.028,696.500
-4262.123,656.500
