VaR,Loss
-282.877,486.650
-272.061,483.400
-267.637,558.400
-251.072,598.400
-250.544,568.400
-250.676,573.400
-253.264,685.500
-245.568,725.500
-246.408,1340.500
-223.842,1005.500
-250.030,740.500
-261.254,745.500
-258.451,750.500
-259.329,791.000
-257.919,746.000
-258.569,766.000
-254.639,783.500
-251.734,773.500
-254.241,823.500
-265.625,1162.650
-194.613,1155.550
-194.569,1415.550
-148.973,1415.550
-149.148,1415.550
-149.355,1375.550
-162.664,1330.550
-164.703,1342.500
-166.107,1287.500
-170.452,1348.450
-166.380,1378.450
-164.826,1253.450
-181.609,1238.450
-184.058,773.450
-245.539,548.450
-259.977,478.450
-265.461,598.450
-260.037,598.450
-260.160,569.650
-262.511,564.650
-262.231,624.650
-247.558,614.650
-245.331,684.650
-241.058,614.650
-239.659,887.150
-235.404,689.650
-239.668,864.650
-231.046,817.150
-229.861,452.150
-264.872,452.150
-264.264,382.150
-263.755,323.650
-266.048,193.650
-265.302,171.150
-267.010,151.150
-268.610,56.150
-278.041,-63.750
-284.620,-43.750
-283.297,-373.750
-297.289,-398.750
-324.742,-233.750
-316.667,-226.250
-313.897,-203.750
-312.263,-227.400
-313.640,-137.400
-304.465,-169.900
-304.674,-204.900
-305.875,-173.650
-304.522,-93.650
-305.855,-611.950
-294.165,-672.000
-300.621,-1292.000
-330.037,-1292.000
-330.217,-1287.000
-329.752,-1507.000
-368.337,-1502.000
-369.484,-1491.900
-369.801,-1431.900
-367.400,-1435.700
-363.542,-1460.700
-365.047,-1290.700
-360.347,-1303.200
-363.633,-1067.700
-376.540,-917.700
-372.207,-825.200
-367.317,-830.200
-363.514,-855.200
-366.512,-815.100
-364.313,-790.100
-361.813,-900.100
-359.527,-876.350
-355.554,-941.350
-358.589,-876.350
-349.746,-931.350
-351.020,-728.850
-336.988,-723.850
-329.701,-723.850
-328.757,-456.350
-333.452,-551.350
-343.818,-504.600
-341.622,-489.600
-339.836,-452.100
-337.282,-509.600
-343.237,-339.600
-333.617,-304.600
-331.813,-174.000
-323.747,-194.050
-324.457,-149.050
-330.908,210.950
-319.595,225.950
-315.255,225.950
-313.671,238.250
-313.653,143.250
-315.197,163.250
-313.240,208.250
-310.355,185.750
-311.514,244.900
-299.014,284.900
-300.096,529.900
-300.822,994.900
-289.021,994.900
-290.059,1019.900
-286.826,986.150
-287.107,1006.150
-286.182,916.150
-291.840,956.150
-290.419,1110.150
-279.043,1135.150
-273.008,1125.150
-270.923,1135.150
-266.345,1160.150
-266.236,1150.100
-265.704,1147.600
-263.826,1152.600
-261.511,1170.100
-256.787,1205.100
-255.965,1265.100
-252.235,992.600
-262.370,787.600
-272.942,807.600
-270.338,910.100
-266.101,917.600
-264.667,1042.600
-261.506,1042.600
-259.503,997.600
-261.632,955.100
-263.279,1012.600
-263.908,900.100
-266.529,880.100
-267.077,880.200
-262.382,852.800
-265.337,1132.800
-248.010,782.800
-266.788,632.800
-272.959,605.400
-272.366,592.900
-272.329,589.250
-272.586,644.250
-269.412,609.250
-269.679,509.250
-277.994,179.250
-293.946,-15.750
-313.184,-5.750
-312.533,24.200
-308.619,-5.800
-311.562,-0.800
-311.362,-55.800
-312.828,-53.150
-312.906,-48.150
-311.508,-3.150
-311.585,-8.150
-311.084,1.850
-304.448,-25.650
