VaR,Loss
132.000,327.600
285.611,282.600
266.420,162.600
203.835,352.600
296.234,232.600
244.074,195.100
222.565,185.100
216.907,184.500
216.565,399.500
316.224,501.750
359.840,431.500
329.933,-1698.700
-862.445,-3912.400
-2132.468,-3837.400
-2088.956,-3894.900
-2121.967,-4019.900
-2193.806,-3964.900
-2162.291,-3890.900
-2119.897,-3831.200
-2085.678,-3788.700
-2061.297,-3838.600
-2089.940,-3878.600
-2112.863,-4193.600
-2293.801,-4267.500
-2335.662,-4292.500
-2349.891,-4242.500
-2321.198,-4257.500
-2329.770,-3741.500
-2033.777,-3776.500
-2053.722,-3706.500
-2013.572,-3581.500
-1941.916,-3526.500
-1910.368,-3566.500
-1933.309,-3791.500
-2062.056,-3741.500
-2032.967,-3866.500
-2104.340,-4111.500
-2244.823,-3981.500
-2169.157,-4206.500
-2298.018,-4226.500
-2309.494,-4281.000
-2313.415,-4206.000
-2320.504,-4151.000
-2318.833,-4106.000
-2315.386,-4056.000
-2299.551,-4066.000
-2288.742,-3961.000
-2237.605,-3968.500
-2247.460,-3696.800
-2149.989,-3625.800
-2145.637,-3133.300
-1943.139,-3068.300
-1930.020,-3018.300
-1933.105,-2973.300
-1890.197,-2605.800
-1797.357,-2565.800
-1790.983,-2475.750
-1765.582,-2415.650
-1747.759,-2320.650
-1688.038,-2144.250
-1621.618,-2068.750
-1609.893,781.150
-1111.739,3053.700
-799.703,2858.700
-841.468,2918.700
-833.164,3008.700
-825.852,3013.700
-817.233,3009.200
-808.623,3072.300
-784.013,3057.300
-782.350,3107.250
-775.732,3179.650
-761.883,3774.300
-646.020,3750.450
-661.225,3460.450
-740.298,3427.950
-742.278,3431.550
-743.272,3223.550
-730.023,3373.550
-695.230,3528.550
-645.538,3608.550
-608.210,3656.050
-588.639,3726.050
-575.565,3966.050
-542.390,4170.700
-483.054,4615.700
-383.923,4845.700
-356.128,4350.700
-469.027,4550.700
-446.341,4593.200
-437.885,4583.200
-442.347,4580.700
-446.508,4610.700
-438.171,4443.200
-478.732,4375.700
-487.775,4385.700
-479.773,4390.700
-452.556,4555.700
-416.343,4160.850
-465.221,4073.850
-484.840,3098.850
-626.092,3058.850
-629.118,3248.850
-581.697,3428.850
-512.441,3223.850
-512.428,3221.350
-509.472,3288.750
-478.200,3303.550
-464.443,3248.550
-444.421,3218.550
-414.120,3253.300
-398.833,3378.700
-84.059,3840.100
194.416,3845.100
200.064,3815.100
197.518,3793.850
197.609,3758.850
194.713,3731.050
202.165,3732.300
203.354,3752.300
211.349,3742.500
216.807,2778.200
67.741,2560.400
9.041,2685.400
-7.990,2698.200
-5.660,3053.200
82.319,2978.200
85.317,2948.200
106.779,2873.200
111.225,2893.200
126.657,2863.200
127.395,2968.200
169.048,2934.700
195.026,2919.700
246.944,2844.700
167.625,2879.700
187.957,2884.700
193.794,2957.200
205.612,2939.700
199.626,3079.650
232.420,3239.650
240.284,3337.150
254.188,3367.150
264.753,3339.650
275.243,3642.150
354.543,4309.650
451.827,4435.650
464.166,5155.650
520.404,5150.650
517.942,4925.650
502.174,4840.650
523.584,4840.650
523.596,4805.650
518.904,4740.700
523.928,4700.800
524.126,4630.800
522.341,4705.800
551.896,4745.800
567.102,4008.100
610.456,3015.450
599.363,2923.000
555.684,2935.500
561.255,2935.500
559.734,2963.000
564.558,2973.000
564.564,2943.000
563.806,2975.500
570.185,2933.650
567.699,2926.100
569.655,4045.750
674.696,4145.750
659.259,5535.750
872.309,5550.750
874.559,5636.850
888.940,4964.350
829.390,5049.350
844.219,5034.350
853.170,5129.350
870.247,5149.350
881.376,5169.350
884.857,4964.350
875.258,5082.400
906.760,5192.400
950.671,5397.400
1012.465,5902.400
1047.972,5842.400
1049.473,5794.900
1045.353,5834.900
1059.920,5879.900
1063.436,5765.000
1066.266,5652.500
1052.775,5535.000
1042.607,5370.000
1022.130,5505.000
1051.933,5310.000
1074.253,5055.000
1100.839,5045.000
1108.000,5070.000
1110.274,5050.000
1095.585,5078.150
1115.648,5108.150
1124.121,5073.150
1118.602,5127.400
1126.066,5022.400
1130.576,4977.400
1134.435,4719.900
1124.963,4689.900
1111.826,4679.950
1087.995,4679.950
1092.171,4669.950
1089.412,4623.700
1085.516,4668.700
1092.797,4637.450
1092.482,4641.150
1091.220,4691.050
1100.739,4281.050
1114.197,4096.050
1071.575,3181.050
1096.062,3186.050
1097.961,3121.050
1099.573,3163.550
1056.668,3073.550
1054.388,3058.550
1059.473,3003.550
1064.883,2943.550
1064.584,2898.550
1060.145,2998.550
1068.311,3013.500
1097.470,2778.500
1096.991,2414.750
1073.309,2169.750
1063.867,2189.750
1068.393,2254.750
1075.381,2134.750
1068.591,2059.650
1060.289,2014.600
1055.834,1964.600
1038.702,2034.600
1041.496,2099.600
1036.151,1827.100
1017.912,1347.100
962.652,1252.100
968.705,1232.100
971.224,289.600
855.324,272.100
854.443,392.100
861.239,370.800
873.494,415.800
881.074,445.800
882.590,400.800
882.404,440.800
884.134,407.300
884.885,377.300
883.887,334.800
880.522,669.800
922.826,769.800
927.578,727.300
924.455,722.400
921.660,700.200
917.317,690.200
915.602,663.350
910.696,733.400
928.128,-145.300
805.601,-450.100
722.282,-240.100
775.526,-270.100
772.138,-275.100
772.659,-132.600
760.655,-42.600
772.921,-92.600
769.137,-92.600
773.448,-87.600
770.701,-182.600
762.368,-285.900
769.814,-190.900
784.258,-93.400
779.600,-158.400
761.722,-190.900
762.255,-185.900
757.795,-160.700
754.759,-188.200
747.951,-153.200
739.598,-228.200
732.131,-158.200
737.050,-53.200
736.867,16.800
705.194,-510.700
639.434,-518.200
640.357,-163.200
604.540,-168.200
603.184,-308.200
589.339,-370.050
590.519,-585.050
562.227,-612.800
558.964,-645.300
554.381,-755.300
540.608,-776.050
538.336,-826.050
530.610,-781.050
534.178,-1303.550
495.263,-1608.550
455.451,-1526.300
448.010,-1535.800
443.970,-1556.000
438.664,-1566.000
433.825,-1571.000
439.069,-1559.100
437.532,-1615.200
427.848,-1580.200
428.789,-1680.200
429.102,-1427.800
363.360,-1118.200
342.415,-1263.200
364.051,-1268.200
360.549,-1270.100
360.692,-1015.100
389.155,-1040.100
395.393,-1025.100
401.098,-960.100
411.239,-955.100
409.760,-740.100
434.557,-821.450
428.697,-766.450
448.248,-682.700
458.024,-542.700
464.315,-602.700
458.478,-627.700
455.260,-602.700
454.586,-557.800
457.253,-520.300
456.176,-505.300
451.436,-470.300
449.622,-525.300
447.245,-490.300
451.023,-235.300
455.469,522.200
491.132,497.250
489.084,617.250
478.420,639.750
479.897,674.750
474.104,589.750
465.790,879.750
485.646,907.750
487.178,952.750
488.874,1107.750
496.176,1097.750
493.543,1247.750
504.441,1265.250
508.718,1900.250
549.657,2605.250
595.902,2430.400
561.463,2439.300
559.962,2489.400
561.722,2539.400
565.206,2509.400
564.899,2547.200
569.156,2599.400
568.607,2604.400
569.643,2701.900
579.252,3243.200
593.941,3340.900
591.845,2680.900
539.665,2723.450
543.114,2717.250
542.576,1962.250
481.267,1897.250
478.264,1952.000
483.119,1927.000
484.058,1937.000
493.172,1937.000
492.233,1762.000
489.348,1883.000
498.427,1666.350
487.806,1541.350
477.412,1611.350
489.144,1721.350
500.279,1708.850
496.860,1718.850
497.325,1603.850
487.846,1531.350
479.604,1526.350
477.620,1551.350
478.245,1356.350
461.224,1155.100
443.844,475.100
401.547,494.900
401.867,269.900
370.340,254.850
370.028,314.850
371.375,199.850
372.001,207.100
373.821,227.100
377.539,222.100
383.555,277.100
387.183,102.100
377.892,42.350
375.230,-655.900
336.041,-1515.900
283.593,-1555.200
277.250,-1605.200
273.200,-1650.200
270.589,-1620.200
273.687,-1665.200
271.585,-1690.200
269.714,-1800.450
267.077,-1970.450
263.102,-1951.600
263.000,-611.600
363.333,-639.200
362.603,-626.100
363.525,221.400
398.958,301.400
404.823,256.900
403.201,209.400
398.955,199.400
397.053,279.400
403.043,252.400
408.219,364.900
413.591,214.900
407.750,199.900
413.611,227.400
413.524,234.900
406.462,307.400
406.414,372.400
410.760,377.400
411.718,584.900
417.075,737.400
417.374,1047.400
413.613,1056.450
414.675,1363.950
420.085,1354.050
418.955,1336.550
418.364,1628.550
441.605,1615.300
440.769,1607.800
441.516,1547.800
438.837,1482.800
437.414,1482.800
440.152,1522.800
436.819,1537.300
436.150,2273.800
473.749,3143.800
513.084,3268.800
505.043,3288.800
504.929,3293.800
508.038,3268.800
503.690,3242.700
500.450,3267.700
501.349,3320.700
504.058,3235.700
494.689,3120.500
484.955,2100.500
464.309,2103.050
463.963,2098.050
464.177,1913.050
473.355,1913.050
477.542,1917.800
476.675,1997.800
480.403,1907.800
476.735,1772.800
469.611,1696.300
466.888,1824.600
471.056,1829.600
476.066,1719.600
462.158,1729.600
468.081,1694.600
464.942,1634.600
460.014,1549.600
446.913,1524.600
444.740,1504.600
438.782,1424.600
435.629,1394.600
433.869,1334.600
433.320,1223.350
423.949,1598.350
452.835,1528.150
447.829,1323.150
433.554,1198.150
422.451,899.150
413.616,825.650
406.289,825.650
403.998,845.650
404.501,775.650
395.589,765.900
394.159,287.650
385.788,-762.350
327.892,-787.350
319.672,-789.950
315.012,-779.950
313.115,-792.450
311.864,-877.450
306.438,-822.000
308.098,-795.550
307.952,-798.050
308.673,-818.300
309.633,-958.300
285.973,-924.450
278.837,-899.450
259.260,-923.300
256.733,-995.800
259.212,-1075.750
255.682,-1025.750
259.648,-1108.250
255.354,-1093.250
253.823,-1063.250
255.125,-1035.750
250.112,-1059.250
244.743,-1140.900
240.496,-1235.900
235.644,-1320.900
211.541,-1500.900
199.449,-1503.400
195.743,-1453.400
195.661,-1273.400
198.577,-1238.400
199.466,-1148.400
203.102,-1111.000
203.380,-1163.500
198.906,-878.500
212.969,-1328.500
202.283,-1259.700
203.365,-1214.700
192.696,-1209.750
192.016,-1132.250
188.780,-980.250
195.434,-933.500
192.627,-936.000
193.008,-846.000
197.984,-886.000
196.625,-827.200
193.907,-871.000
189.395,-721.000
194.208,-136.000
195.014,-136.000
188.130,-91.000
188.054,-61.000
189.263,-36.000
190.615,44.000
193.516,3.100
190.877,5.200
190.950,15.200
192.244,-132.300
181.583,35.200
177.184,105.200
177.541,275.200
176.851,297.900
176.670,300.400
177.176,-119.600
144.990,-34.700
149.346,-60.200
150.737,-55.200
147.955,-40.200
148.103,-40.200
149.451,-25.200
146.967,319.700
158.121,549.700
170.049,584.700
170.288,549.700
167.366,514.700
167.367,479.700
167.319,479.700
163.456,317.200
164.099,477.200
166.266,442.200
164.692,387.200
152.525,399.700
153.081,384.700
149.195,329.700
149.407,372.200
150.901,382.200
152.329,339.700
153.618,304.700
151.145,299.700
149.749,392.100
154.000,404.700
151.013,169.700
138.054,164.700
138.398,74.700
123.930,107.200
126.599,102.200
127.049,104.700
128.225,117.650
127.410,99.150
125.920,61.650
124.286,206.650
125.572,431.650
138.185,336.650
131.502,311.650
129.067,301.650
128.597,1139.150
162.075,1059.200
159.950,1060.200
161.035,1050.200
158.210,1055.200
158.877,1050.200
159.431,1022.700
155.635,1135.200
160.882,1155.200
158.067,885.400
147.714,790.400
148.467,790.400
148.660,845.400
150.230,805.400
147.548,680.400
139.368,680.400
139.334,675.600
139.230,695.600
139.333,810.600
143.670,821.750
144.956,711.750
139.469,756.750
141.119,1041.750
151.843,1026.750
151.219,1151.750
156.147,1231.750
161.890,1266.750
165.434,1254.200
165.430,1214.200
163.890,1274.200
166.143,1269.200
164.739,1268.000
168.278,1329.200
169.746,1304.200
157.143,869.200
126.891,1039.200
130.513,1019.200
131.165,989.200
130.752,1014.100
131.330,994.100
128.383,928.100
124.721,965.600
139.045,1035.600
138.006,975.600
131.465,929.250
127.482,941.750
127.983,191.750
