VaR,Loss
1597.204,136809.500
1631.960,136861.950
1656.880,136616.950
1515.680,136541.950
1470.349,136064.450
1181.279,136001.050
1142.922,135706.550
965.019,135721.550
974.078,135802.800
1023.254,135772.800
1005.119,135937.800
1104.904,135947.800
1110.957,135882.100
1071.243,135979.600
1130.166,135933.150
1102.085,136153.150
1234.832,136024.050
1156.873,136471.550
1427.494,136710.050
1571.816,136475.050
1429.995,136550.050
1475.300,136485.050
1435.976,136430.050
1402.685,136525.050
1460.099,136610.050
1511.442,136570.050
1487.329,136610.050
1511.481,136794.550
1622.862,136334.550
1345.442,136393.450
1381.019,136086.950
1196.118,136128.150
1221.101,134763.000
394.976,134673.000
340.544,134818.000
428.182,134893.000
473.498,134878.000
464.432,134918.000
488.600,135023.000
552.338,134963.000
516.048,134863.000
455.812,134778.000
404.418,134878.000
464.730,134823.000
431.473,134793.000
429.882,134843.000
430.722,134763.000
409.303,134745.500
392.332,134721.600
393.997,134654.550
380.097,134773.550
378.956,134978.550
435.693,134703.550
255.408,134705.250
244.362,134925.250
271.009,134971.900
290.630,134886.900
274.543,134966.900
298.092,134816.900
273.645,134836.900
282.756,134910.250
297.373,134872.750
301.427,134887.750
345.725,135017.950
368.553,134653.950
319.366,134334.450
246.861,134539.450
278.823,134479.450
270.631,134514.450
271.542,134359.450
232.020,134389.450
235.733,134374.450
237.582,134420.450
288.123,133615.500
-110.029,133571.050
-116.186,133880.650
-52.402,133773.250
-87.839,133693.250
-134.459,134198.250
-207.155,134118.250
-258.878,133988.250
-282.864,133923.250
-294.350,133865.750
-321.576,133845.750
-321.575,133680.750
-369.068,133685.750
-379.630,133815.750
-345.965,133881.750
-336.077,133903.000
-306.263,133898.000
-319.876,133763.000
-355.144,133738.000
-361.164,133617.300
-404.001,133612.300
-414.241,133667.850
-406.642,133797.350
-373.116,133457.350
-434.119,133392.350
-549.309,133387.350
-556.631,133587.350
-485.245,133544.050
-487.276,133484.050
-512.772,133129.050
-604.102,133079.550
-632.649,133064.400
-632.169,133007.400
-641.299,132822.400
-695.988,132858.950
-690.540,132745.550
-699.920,132765.450
-680.104,132453.450
-808.821,132001.950
-1002.644,132169.450
-927.019,132154.450
-937.009,132124.450
-946.474,132104.450
-965.440,132144.450
-975.969,132079.450
-984.944,132096.950
-976.904,132114.950
-969.799,131994.950
-979.080,133229.850
-802.174,133499.850
-720.155,133692.150
-629.834,133743.350
-631.833,133785.350
-631.006,133895.750
-633.391,133955.750
-626.886,134050.750
-604.065,134110.750
-599.142,134125.750
-594.707,134081.250
-630.323,134081.250
-635.324,-558.750
-156.901,-565.750
-154.359,-578.250
-144.176,-548.250
-141.756,-443.250
-141.496,-443.250
-145.004,-291.850
-139.207,-281.850
-142.926,-371.050
-168.079,-241.050
-138.500,-67.050
-88.599,82.950
-92.410,517.950
-69.607,357.950
-101.340,97.950
-114.895,97.100
-116.061,182.100
-112.739,442.100
-107.892,481.100
-113.788,446.400
-120.074,481.400
-117.733,753.900
-92.207,747.150
-91.579,788.950
-88.134,717.700
-92.348,778.700
-137.636,1263.700
-128.774,1108.700
-126.049,1118.700
-128.411,1151.200
-126.278,1181.200
-126.768,1176.200
-132.167,1181.200
-135.110,1181.200
-131.671,1185.200
-127.882,1284.200
-113.260,2228.000
92.002,1853.000
68.280,1655.850
71.663,1630.850
67.642,1651.850
74.073,2151.150
136.304,2261.150
143.865,2221.150
141.015,2061.150
128.562,2066.150
130.705,2006.150
124.689,1945.150
105.686,1955.150
105.365,1535.150
-130.472,1410.150
-129.312,1336.150
-138.319,1391.150
-130.163,1361.150
-137.547,1227.950
-156.253,1257.950
-153.659,1303.050
-156.230,1163.050
-159.487,945.550
-159.835,833.050
-182.657,643.050
-198.321,803.050
-195.228,643.050
-236.012,638.050
-237.927,658.050
-230.134,678.550
-231.084,690.900
-233.847,715.900
-227.194,500.900
-246.968,529.300
-242.940,551.800
-242.225,106.800
-373.556,-338.200
-464.796,-320.700
-458.149,-345.700
-466.153,-380.700
-472.144,-405.700
-475.845,-395.700
-478.815,-393.200
-474.899,-395.200
-471.667,-489.700
-479.061,-1772.200
-525.191,-1477.200
-489.589,-1525.200
-496.050,-1500.200
-495.816,-2215.550
-572.041,-2225.550
-570.597,-2185.550
-565.506,-2033.050
-548.536,-2078.050
-555.974,-2058.050
-560.550,-2043.050
-557.419,-2238.050
-716.394,-2188.050
-717.344,-2131.800
-705.416,-2201.800
-710.396,-2201.800
-710.152,-2189.300
-713.618,-2084.300
-711.691,-2011.500
-699.637,-1908.550
-678.968,-1943.550
-686.068,-1868.850
-675.802,-1773.850
-677.601,-1668.850
-673.040,-1690.500
-674.074,-1415.500
-661.371,-1480.500
-673.343,-1485.500
-669.405,-1585.500
-683.626,-1575.500
-683.907,-1610.500
-684.715,-1490.500
-680.061,-1520.500
-681.482,-1503.900
-673.939,-1460.150
-667.534,-450.150
-606.647,-230.150
-621.237,-145.150
-607.956,-95.150
-605.477,-89.650
-609.126,-79.650
-609.190,-79.650
-610.273,-87.150
-609.480,247.850
-574.196,571.600
-557.472,549.400
-546.696,718.400
-532.339,703.400
-533.713,685.400
-533.897,1146.800
-515.706,1236.800
-493.212,1223.800
-492.793,1158.800
-493.361,1198.050
-492.146,1393.550
-475.045,1498.550
-449.835,1508.550
-449.235,1423.550
-453.478,1468.550
-451.030,1459.800
-451.724,1504.800
-448.692,1489.800
-449.107,1429.200
-447.557,1309.300
-451.782,1177.400
-460.440,1167.400
-463.101,974.900
-484.422,1040.700
-476.628,940.700
-479.318,945.700
-479.620,1000.700
-478.470,1025.700
-471.973,1205.700
-460.367,1213.200
-459.630,1178.200
-464.718,1153.200
-467.439,1068.200
-472.772,973.200
-479.823,113.200
-541.673,308.200
-528.473,398.200
-503.012,405.700
-504.326,384.700
-507.510,429.700
-501.581,454.700
-497.316,459.700
-495.886,435.950
-497.025,-4.050
-521.112,280.950
-466.250,200.300
-465.175,210.300
-465.443,-70.400
-479.952,-120.400
-476.984,-154.400
-480.901,-136.900
-479.320,-170.400
-482.175,-255.400
-484.290,-272.900
-484.918,122.100
-450.655,132.100
-448.604,62.100
-456.696,37.100
-456.884,49.600
-456.126,37.100
-455.151,142.100
-444.111,168.650
-440.128,178.600
-444.091,318.600
-431.711,123.300
-459.863,313.300
-440.687,363.300
-451.046,379.150
-443.524,401.650
-443.032,411.650
-442.122,486.650
-431.293,483.400
-426.896,558.400
-410.581,598.400
-410.065,568.400
-410.196,573.400
-412.782,685.500
-405.104,725.500
-405.924,1340.500
-384.153,1005.500
-409.471,740.500
-420.531,745.500
-417.746,750.500
-418.618,791.000
-417.219,746.000
-417.862,766.000
-414.424,783.500
-411.548,773.500
-414.039,823.500
-425.351,1162.650
-357.228,1155.550
-357.177,1415.550
-312.608,1415.550
-312.769,1415.550
-312.994,1375.550
-325.361,1330.550
-327.320,1342.500
-328.639,1287.500
-332.741,1348.450
-328.902,1378.450
-327.543,1253.450
-343.806,1238.450
-346.195,773.450
-402.321,548.450
-414.963,478.450
-420.127,598.450
-414.847,598.450
-414.964,569.650
-417.190,564.650
-416.910,624.650
-402.375,614.650
-400.191,684.650
-396.149,614.650
-394.830,887.150
-390.674,689.650
-394.840,864.650
-386.460,817.150
-385.312,452.150
-419.917,452.150
-419.345,382.150
-418.867,323.650
-421.181,193.650
-420.426,171.150
-422.033,151.150
-423.650,56.150
-432.580,-63.750
-438.884,-43.750
-437.546,-373.750
-451.774,-398.750
-480.194,-233.750
-471.772,-226.250
-469.115,-203.750
-467.553,-227.400
-468.870,-137.400
-459.360,-169.900
-459.563,-204.900
-460.804,-173.650
-459.509,-93.650
-460.887,-611.950
-448.868,-672.000
-455.502,-1292.000
-484.083,-1292.000
-484.268,-1287.000
-483.860,-1507.000
-524.148,-1502.000
-525.280,-1491.900
-525.616,-1431.900
-523.072,-1435.700
-518.998,-1460.700
-520.462,-1290.700
-515.825,-1303.200
-519.062,-1067.700
-533.065,-917.700
-528.856,-825.200
-523.705,-830.200
-519.958,-855.200
-523.113,-815.100
-520.799,-790.100
-518.304,-900.100
-516.030,-876.350
-512.097,-941.350
-515.295,-876.350
-505.998,-931.350
-507.255,-728.850
