VaR,Loss
-4770.104,-456.450
-4598.014,-476.450
-4560.318,-474.750
-4596.134,-254.750
-4605.615,-208.100
-4603.869,-293.100
-4595.195,-213.100
-4644.185,-363.100
-4625.221,-343.100
-4620.183,-269.750
-4655.821,-307.250
-4582.140,-292.250
-4632.499,-162.050
-4626.420,-526.050
-4549.346,-845.550
-4384.002,-640.550
-4445.407,-700.550
-4403.228,-665.550
-4354.949,-820.550
-4265.213,-790.550
-4283.837,-805.550
-4253.547,-759.550
-4335.040,-1564.500
-3971.557,-1608.950
-3960.264,-1299.350
-4041.874,-1406.750
-4042.254,-1486.750
-3996.043,-981.750
-3424.587,-1061.750
-3489.938,-1191.750
-3385.830,-1256.750
-3388.971,-1314.250
-3375.021,-1334.250
-3404.685,-1499.250
-3358.547,-1494.250
-3330.216,-1364.250
-3346.097,-1298.250
-3384.655,-1277.000
-3363.875,-1282.000
-3378.904,-1417.000
-3360.739,-1442.000
-3396.827,-1562.700
-3413.961,-1567.700
-3412.342,-1512.150
-3409.010,-1382.650
-3441.055,-1722.650
-3430.289,-1787.650
-3581.007,-1717.650
-3614.393,-1722.650
-3568.234,-1522.650
-3718.050,-1565.950
-3694.782,-1625.950
-3704.226,-1980.950
-3629.046,-2030.450
-3660.948,-2045.600
-3644.670,-2102.600
-3693.274,-2287.600
-3627.516,-2251.050
-3614.455,-2364.450
-3708.786,-2344.550
-3703.182,-2656.550
-3662.937,-3108.050
-3670.897,-2940.550
-3819.187,-2955.550
-3826.286,-2985.550
-3808.575,-3005.550
-3779.118,-2965.550
-3728.831,-3030.550
-3708.820,-3013.050
-3710.383,-2995.050
-3689.010,-3115.050
-3687.618,-1880.150
-3905.927,-1610.150
-3987.695,-1417.850
-3930.318,-1366.650
-3947.629,-1324.650
-3968.346,-1214.250
-3732.246,-1154.250
-3769.972,-1059.250
-3771.911,-999.250
-3809.800,-984.250
-3790.592,-1028.750
-3778.310,-1028.750
-3742.437,-903.750
-3804.741,-910.750
-3787.799,-923.250
-3694.566,-893.250
-3718.728,-788.250
-3760.368,-788.250
-3742.675,-636.850
-3663.227,-626.850
-3667.831,-716.050
-3621.511,-586.050
-3584.923,-412.050
-3478.670,-262.050
-3401.445,172.950
-3360.222,257.950
-3392.416,97.950
-3423.293,-162.050
-3344.848,-162.900
-3320.782,-77.900
-3278.898,182.100
-3157.426,221.100
-3146.154,186.400
-3131.619,221.400
-3176.973,493.900
-3092.443,487.150
-3099.011,528.950
-3108.123,457.700
-3067.821,518.700
-2946.101,1003.700
-2865.281,848.700
-2802.775,858.700
-2788.326,891.200
-2790.786,921.200
-2794.872,916.200
-2762.123,921.200
-2785.535,921.200
-2803.853,925.200
-2798.238,1024.200
-2814.400,1968.000
-3306.454,1593.000
-3269.726,1395.850
-3206.957,1370.850
-3225.875,1391.850
-3243.885,1891.150
-3528.838,2001.150
-3547.300,1961.150
-3510.504,1801.150
-3539.440,1806.150
-3555.359,1746.150
-3509.369,1685.150
-3549.524,1695.150
-3544.946,1570.150
-3530.869,1496.150
-3490.723,1551.150
-3535.858,1521.150
-3505.956,1387.950
-3546.537,1417.950
-3519.961,1463.050
-3533.834,1323.050
-3399.191,1105.550
-3392.302,993.050
-3488.329,803.050
-3324.633,558.050
-3276.371,718.050
-3293.239,558.050
-3261.655,553.050
-3256.761,573.050
-3245.007,593.550
-3238.761,605.900
-3231.610,630.900
-3238.163,415.900
-3227.114,444.300
-3196.391,466.800
-3133.747,21.800
-3158.926,-423.200
-3075.903,-405.700
-3175.902,-430.700
-3198.709,-465.700
-3162.569,-490.700
-3167.923,-480.700
-3080.583,-478.200
-3105.909,-480.200
-3126.457,-574.700
-3102.006,-1857.200
-2758.398,-1562.200
-2852.632,-1610.200
-2780.340,-1585.200
-2793.526,-2300.550
-3026.165,-2310.550
-3021.750,-2270.550
-3024.228,-2118.050
-3047.652,-2163.050
-3031.026,-2143.050
-3068.800,-2128.050
-3072.655,-2078.050
-3052.056,-2021.800
-3051.298,-2091.800
-3017.780,-2091.800
-3036.123,-2079.300
-3064.162,-1974.300
-3053.964,-1901.500
-3082.947,-1798.550
-3121.696,-1833.550
-3119.833,-1758.850
-3197.984,-1663.850
-3351.231,-1558.850
-3519.260,-1428.800
-3443.272,-1450.450
-3501.715,-1175.450
-3672.672,-1240.450
-3715.635,-1245.450
-3735.582,-1345.450
-3746.029,-1335.450
-3720.875,-1370.450
-3744.254,-1250.450
-3815.492,-1280.450
-3847.272,-1263.850
-3827.410,-1220.100
-3862.453,-210.100
-3984.593,9.900
-3911.822,94.900
-3889.892,144.900
-3855.179,150.400
-3861.899,160.400
-3822.218,160.400
-3867.777,152.900
-3863.520,487.900
-3924.304,811.650
-3994.708,789.450
-3920.526,958.450
-3896.974,943.450
-3884.112,925.450
-3875.728,1386.850
-3995.980,1476.850
-4014.425,1463.850
-4024.386,1398.850
-4082.775,1438.100
-4104.299,1633.600
-4187.752,1738.600
-4305.552,1748.600
-4223.497,1663.600
-4211.515,1708.600
-4143.541,1699.850
-4068.585,1744.850
-4059.243,1729.850
-4033.207,1669.250
-3981.550,1549.350
-3940.333,1417.450
-3967.646,1407.450
-3777.220,1214.950
-3583.942,1137.350
-3579.270,1203.150
-3515.815,1103.150
-3522.990,1108.150
-3550.732,1163.150
-3455.570,1188.150
-3423.221,1368.150
-3357.076,1375.650
-3323.483,1340.650
-3316.163,1315.650
-3311.205,1230.650
-3311.764,1135.650
-3336.587,275.650
-3099.182,470.650
-2971.284,560.650
-2961.422,568.150
-2964.024,547.150
-2989.321,592.150
-2979.038,617.150
-2955.604,622.150
-2964.614,598.400
-2963.414,158.400
-3011.454,443.400
-3313.752,362.750
-3248.412,372.750
-3241.138,92.050
-3261.360,42.050
-3222.706,8.050
-3249.870,25.550
-3254.467,-7.950
-3255.862,-92.950
-3338.556,-110.450
-3343.049,-100.450
-3361.065,-170.450
-3378.964,-195.450
-3353.255,-182.950
-3392.213,-195.450
-3360.925,-90.450
-3386.291,-63.900
-3377.690,-53.950
-3353.951,86.050
-3385.920,-109.250
-3340.016,80.750
-3348.914,130.750
-3249.954,165.800
-3204.880,181.650
-3210.756,204.150
-3238.455,214.150
-3225.850,289.150
-3248.542,285.900
-3297.584,360.900
-3330.232,400.900
-3314.292,370.900
-3366.477,375.900
-3365.395,488.000
-3381.489,528.000
-3330.938,1143.000
-3441.626,808.000
-3317.764,543.000
-3391.488,548.000
-3331.966,553.000
-3287.648,593.500
-3302.516,548.500
-3281.273,568.500
-3255.342,586.000
-3264.288,576.000
-3252.886,626.000
-3261.532,965.150
-3083.709,958.050
-3063.856,1218.050
-3074.659,1218.050
-3057.557,1218.050
-3123.800,1178.050
-2976.166,1133.050
-2923.945,1145.000
-2923.013,1090.000
-2968.053,1150.950
-2996.835,1180.950
-2995.860,1055.950
-2913.337,1040.950
-2928.476,815.950
-2901.196,745.950
-2870.669,865.950
-2833.526,865.950
-2839.447,837.150
-2878.331,832.150
-2898.470,892.150
-2867.536,882.150
-2839.771,952.150
-2852.412,882.150
-2840.996,1154.650
-2816.024,957.150
-2844.050,1132.150
-2744.670,1099.650
-2764.329,1052.150
-2793.354,687.150
-2812.326,687.150
-2830.969,617.150
-2866.829,558.650
-2781.716,428.650
-2848.484,406.150
-2836.284,386.150
-2849.284,291.150
-2838.034,171.250
-2882.800,191.250
-2881.160,-138.750
-3085.482,-163.750
-3243.254,1.250
-3329.425,8.750
-3309.368,31.250
-3312.745,7.600
-3349.441,97.600
-3349.655,65.100
-3343.392,30.100
-3324.205,61.350
-3316.252,141.350
-3347.010,-376.950
-3293.256,-437.000
-3325.090,-1057.000
-3253.264,-1057.000
-3252.705,-1052.000
-3286.403,-1272.000
-3287.847,-1267.000
-3304.311,-1256.900
-3331.914,-1196.900
-3357.022,-1200.700
-3367.036,-1225.700
-3342.778,-1055.700
-3332.066,-1068.200
-3334.926,-918.200
-3339.058,-825.700
-3349.682,-830.700
-3286.088,-855.700
-3269.138,-815.600
-3248.070,-790.600
-3257.383,-900.600
-3213.387,-876.850
-3203.425,-941.850
-3238.159,-876.850
-3232.925,-931.850
-3209.522,-729.350
-3194.322,-724.350
-3204.128,-629.350
-3249.168,-629.350
-3183.475,-361.850
-3101.102,-456.850
-3082.280,-410.100
-3122.152,-395.100
-3170.981,-357.600
-3157.997,-415.100
-3124.145,-245.100
-3114.343,-210.100
-3134.352,-79.500
-3162.208,-99.550
-3180.394,-54.550
-3132.732,305.450
-3132.158,320.450
-3130.460,320.450
-3138.218,332.750
-3113.086,237.750
-3129.066,257.750
-3135.699,302.750
-3135.561,280.250
-3120.239,339.400
-3201.869,379.400
-3226.233,624.400
-3274.519,1089.400
-3428.580,1089.400
-3521.109,1114.400
-3558.545,1080.650
-3532.848,1100.650
-3530.687,1010.650
-3635.807,1050.650
-3612.850,1075.650
-3647.593,1065.650
-3609.511,1075.650
-3666.805,1100.650
-3654.485,1090.600
-3693.482,1088.100
-3656.661,1093.100
-3648.079,1110.600
-3691.778,1145.600
-3688.751,1205.600
-3702.785,933.100
-3724.910,728.100
-3635.145,619.600
-3686.706,639.600
-3667.551,742.100
-3623.742,749.600
-3641.094,874.600
-3617.431,874.600
-3649.770,829.600
-3657.261,787.100
-3666.915,844.600
-3612.737,732.100
-3642.659,712.100
-3655.928,712.200
-3616.107,684.800
-3637.050,964.800
-3642.911,614.800
-3786.576,464.800
-3798.036,437.400
-3764.601,424.900
-3815.122,421.250
-3814.082,476.250
-3726.688,441.250
-3711.165,341.250
-3826.700,11.250
-3358.384,-183.750
-3405.550,-173.750
-3395.107,-143.800
-3409.099,-173.800
-3450.017,-168.800
-3425.756,-223.800
-3447.585,-221.150
-3456.035,-216.150
-3485.948,-171.150
-3488.100,-176.150
-3463.255,-166.150
-3543.707,-193.650
-3533.436,-201.150
-3560.635,-201.150
-3522.449,-166.150
-3484.900,-191.150
-3473.599,-171.150
-3367.039,-186.150
-3399.407,-181.150
-3422.776,-283.700
-3486.791,-204.450
-3294.060,-71.950
-3219.113,8.000
-3197.143,35.000
-3148.942,15.000
-3180.320,-167.500
-3080.431,-182.500
-3079.867,-257.500
-3119.666,-372.500
-3170.362,-397.500
-3138.885,-380.000
-3137.550,-360.000
-3156.396,-445.000
-3278.165,-420.000
-3274.434,-397.900
-3336.295,-382.950
-3293.921,-432.950
-3315.516,242.000
-3370.082,347.000
-3413.505,366.800
-3400.632,351.800
-3400.286,341.800
-3401.075,331.800
-3370.763,304.300
-3445.815,286.800
-3423.593,316.800
-3433.457,446.800
-3364.978,1106.800
-3460.848,1200.200
-3449.638,777.700
-3569.955,752.700
-3533.672,687.800
-3564.372,377.800
-3545.793,387.800
-3535.600,357.700
-3515.982,317.700
-3508.365,265.350
-3545.964,245.350
-3543.815,230.350
-3651.798,205.350
-3631.421,100.350
-3598.066,107.850
-3598.421,157.850
-3622.368,165.350
-3622.613,74.550
-3594.746,69.550
-3686.745,39.550
-3648.214,54.550
-3646.655,59.650
-3597.133,-123.850
-3528.361,-188.850
-3467.641,-378.750
-3302.305,-427.250
-3298.086,-409.750
-3277.385,-199.750
-3291.835,-187.250
-3273.847,-227.200
-3169.912,-217.200
-3154.563,-224.700
-3144.754,55.300
-3211.211,50.300
-3199.118,-9.700
-3127.522,14.900
-3099.310,-150.100
-2913.608,-864.250
-2885.373,-951.750
-2876.613,-936.750
-2887.338,-934.250
-2875.420,-944.250
-2890.534,-929.250
-2905.261,-926.500
-2882.421,-951.500
-2854.583,-956.500
-2843.174,-1011.500
-2778.705,-993.300
-2857.235,-616.450
-2810.439,-616.450
-2831.802,-589.000
-2850.714,-429.000
-3085.049,-434.000
-3090.434,-398.950
-3079.385,-378.950
-3106.490,-338.400
-3129.137,-335.900
-3180.622,-340.900
-3268.265,-315.900
-3271.493,-285.900
-3289.742,-279.400
-3312.182,-261.900
-3310.449,-301.900
-3347.287,-300.300
-3324.360,-362.800
-3357.256,-347.800
-3449.324,-392.800
-3472.354,-462.800
-3467.841,-375.350
-3536.801,-286.100
-3602.160,-371.100
-3609.668,-211.150
-3535.163,-116.150
-3555.335,-161.150
-3521.686,-13.650
-3539.657,-26.150
-3525.740,13.850
-3492.684,198.750
-3512.450,253.750
-3480.542,251.250
-3452.619,148.750
-3455.203,98.750
-3433.763,93.750
-3429.674,99.550
-3432.074,129.550
-3510.660,590.850
-3457.531,740.850
-3429.961,723.200
-3432.535,723.200
-3436.825,730.700
-3432.830,690.700
-3426.174,700.700
-3410.145,720.200
-3363.426,732.700
-3358.094,727.700
-3358.789,252.700
-3191.576,280.050
-3136.164,238.850
-3134.743,253.850
-3123.662,243.850
-3122.212,348.850
-2819.810,383.850
-2800.736,363.850
-2768.133,418.850
-2757.913,448.850
-2762.517,448.850
-2764.172,458.850
-2675.104,508.850
-2637.737,558.850
-2688.909,548.350
-2692.339,428.350
