VaR,Loss
-4721.914,60746.150
-4765.081,60818.650
-4724.709,60518.650
-4891.887,60512.450
-4895.325,60709.050
-4785.817,60675.950
-4804.276,59950.950
-5208.291,44424.650
-5242.333,44304.650
-5309.287,44126.800
-5408.635,44166.800
-5386.360,44277.300
-5324.866,44257.300
-5336.008,44382.300
-5266.454,44807.300
-5030.237,44947.300
-4952.326,48113.650
-3461.587,52033.650
-1733.297,52153.650
-1680.207,52034.000
-1733.237,52054.000
-1724.376,51992.500
-1751.617,52137.500
-1687.575,52132.500
-1689.787,52043.600
-1729.239,51973.600
-1760.236,52032.800
-1734.007,51167.850
-2116.100,51047.350
-2169.297,51212.350
-2096.099,51134.850
-2130.446,51144.850
-2125.997,51294.850
-2059.566,51184.850
-2108.072,51174.850
-2112.489,50944.850
-2214.180,50784.850
-2285.168,50771.750
-2290.968,50649.250
-2345.156,50614.250
-2360.569,50376.750
-2465.202,50326.750
-2486.372,50161.750
-2559.537,-20.750
-2632.227,292.050
-2566.284,318.150
-2549.255,512.150
-2504.799,467.300
-2531.969,584.800
-2482.092,907.300
-2426.609,1001.900
-2397.382,1193.900
-2305.614,1218.900
-2302.954,2283.900
-2085.758,2318.900
-2070.085,2392.200
-2050.293,2372.200
-2074.616,2370.400
-2102.385,2355.400
-2100.809,2242.900
-2118.158,2247.900
-2119.687,2067.900
-2155.579,1807.900
-2169.881,1717.900
-2176.002,-272.950
-2303.112,-2380.450
-2349.123,-2281.400
-2336.687,-2216.400
-2313.019,-2126.400
-2294.313,-2246.400
-2309.254,-2261.400
-2314.778,-2161.400
-2297.174,-2156.400
-2306.609,-2001.000
-2248.635,-226.000
-1841.465,180.000
-1739.820,-230.000
-1836.365,-205.000
-1840.436,-712.500
-1969.419,-522.500
-1929.085,-527.500
-1932.071,-157.500
-1856.246,-88.750
-1859.585,-78.450
-1858.467,-38.450
-1864.726,19.050
-1852.879,309.450
-1802.164,514.450
-1749.375,638.350
-1737.178,693.350
-1712.113,683.350
-1716.657,588.850
-1719.157,555.250
-1694.204,657.200
-1660.435,557.200
-1662.682,676.900
-1646.928,574.400
-1646.927,459.400
-1646.927,383.400
-1650.605,502.750
-1574.470,497.750
-1574.314,-32.250
-1589.225,-32.250
-1584.099,-7.800
-1567.708,-52.800
-1591.580,59.850
-1578.797,292.350
-1532.307,192.350
-1557.018,394.850
-1527.429,327.350
-1550.620,467.350
-1520.416,97.800
-1675.808,-27.200
-1730.757,-31.200
-1725.188,-86.200
-1726.438,-126.200
-1726.557,-113.700
-1731.345,-123.700
-1736.792,-211.200
-1749.564,-181.200
-1747.042,-491.200
-1794.205,-2151.200
-1993.619,-2387.800
-1995.244,-2422.800
-2007.017,-2412.800
-2002.606,-2017.800
-1974.222,-2067.800
-1963.633,-2052.800
-1961.410,-2057.800
-1917.902,-1900.300
-1878.512,-1922.800
-1883.727,-1672.800
-1822.752,-1637.800
-1806.976,-1193.100
-1666.618,-773.100
-1536.351,-753.400
-1524.939,-697.150
-1500.478,-682.150
-1497.553,-524.250
-1467.576,-662.950
-1480.223,-732.950
-1473.783,-835.450
-1495.606,-982.800
-1515.529,-967.800
-1512.504,-965.300
-1512.002,-1086.050
-1538.614,-1479.300
-1571.019,-1519.300
-1579.171,-1479.350
-1580.462,-1521.850
-1587.820,-1684.750
-1611.000,-1669.750
-1623.281,-1778.250
-1637.874,-1718.250
-1622.817,-1823.250
-1614.284,-1708.250
-1606.447,-1783.250
-1602.664,-1448.250
-1549.200,-1588.250
-1558.385,-2071.000
-1762.201,-2398.500
-1871.390,-2476.000
-1876.450,-2506.350
-1879.568,-2501.350
-1879.283,-2536.350
-1887.330,-2526.350
-1888.310,-2531.350
-1893.137,-2531.350
-1901.778,-2541.350
-1902.343,-2266.350
-1871.761,-1681.350
-1869.193,-1884.150
-1916.342,-1286.650
-1826.261,-1251.650
-1825.833,-1119.150
-1777.571,-1049.150
-1755.099,-1111.650
-1767.771,-1316.650
-1786.119,-1527.800
-1808.602,-1560.300
-1819.419,-1725.300
-1816.703,-1825.300
-1828.902,-2350.900
-1853.151,-3030.900
-1916.074,-3199.500
-1947.303,-3152.000
-1923.204,-3197.000
-1932.171,-3422.800
-1949.916,-3382.800
-1951.767,-3377.800
-1946.561,-3347.800
-1956.249,-3357.800
-1955.908,-3357.800
-1955.571,-3231.300
-1952.042,-3191.550
-1966.730,-3216.550
-1976.348,-3896.300
-2096.333,-3846.300
-2090.064,-3764.850
-2091.515,-3869.850
-2119.254,-3884.350
-2132.092,-3904.350
-2125.703,-3939.350
-2126.134,-3894.350
-2112.458,-3891.850
-2074.568,-3826.850
-2069.384,-3299.100
-2112.637,-3082.250
-2144.548,-3077.250
-2146.016,-3082.700
-2149.056,-3147.700
-2160.864,-3182.700
-2172.652,-3130.200
-2163.557,-3077.700
-2156.970,-3052.700
-2157.950,-3207.700
-2166.628,-3002.700
-2127.168,-2819.600
-2124.018,-3119.600
-2127.607,-3129.600
-2129.160,-3344.600
-2137.423,-3429.600
-2138.342,-3434.600
-2147.562,-3449.600
-2162.365,-3381.100
-2164.300,-3336.100
-2163.002,-3381.100
-2169.612,-3296.100
-2161.837,-3088.100
-2139.163,-2513.100
-2075.376,-2420.600
-2077.884,-2424.350
-2060.761,-2414.350
-2065.118,-2388.950
-2074.095,-2326.650
-2066.462,-2376.650
-2069.916,-2321.650
-2068.900,-2411.650
-2081.632,-2431.650
-2084.282,-2697.400
-2120.453,-2987.600
-2175.017,-2872.600
-2164.638,-1945.450
-2111.197,-1942.950
-2106.899,-1926.650
-2105.493,-1726.650
-2094.558,-1771.650
-2109.830,-1771.650
-2105.908,-1809.150
-2111.718,-1855.550
-2109.333,-1848.050
-2105.412,-1918.050
-2089.887,-1978.050
-2095.112,-2843.550
-2258.309,-3682.250
-2422.054,-3699.750
-2427.124,-3733.850
-2435.455,-3693.850
-2437.681,-3763.850
-2444.751,-3743.850
-2442.011,-3748.850
-2443.241,-3658.850
-2434.368,-4143.850
-2488.255,-4222.250
-2499.630,-4394.750
-2532.715,-4349.750
-2525.969,-4324.750
-2517.747,-4507.250
-2557.140,-4422.250
-2542.604,-4399.750
-2546.043,-4439.750
-2565.222,-4438.350
-2566.538,-4450.850
-2567.739,-4435.850
-2570.378,-4400.850
-2557.790,-4430.850
-2544.776,-4815.850
-2560.608,-4838.350
-2566.788,-4918.350
-2570.519,-4878.350
-2566.044,-4938.350
-2580.290,-4987.450
-2580.737,-5057.450
-2592.233,-5129.950
-2600.744,-4987.450
-2589.495,-4947.450
-2594.094,-4892.450
-2589.040,-4517.450
-2568.490,-4133.600
-2559.329,-4213.600
-2562.078,-4710.950
-2586.416,-4748.450
-2589.578,-4740.350
-2587.498,-4842.850
-2592.591,-4802.850
-2598.869,-4812.850
-2597.365,-4817.850
-2602.340,-4790.050
-2596.967,-4750.050
-2586.477,-4775.050
-2578.047,-4700.050
-2572.402,-3702.800
-2561.474,-2910.950
-2567.290,-2980.900
-2582.799,-2936.350
-2582.342,-2971.350
-2598.146,-3036.350
-2607.809,-3071.350
-2606.754,-3036.350
-2606.707,-3043.900
-2605.955,-3252.900
-2627.189,-3095.200
-2613.898,-3282.700
-2676.404,-3302.700
-2674.794,-3318.100
-2672.331,-3318.100
-2696.814,-3385.600
-2696.578,-3373.100
-2697.093,-3243.100
-2692.049,-3264.600
-2695.694,-3274.600
-2697.747,-3379.600
-2713.257,-3479.600
-2718.546,-3554.550
-2720.226,-3364.550
-2705.286,-3329.550
-2704.523,-3349.550
-2704.369,-3399.550
-2720.948,-3418.250
-2723.419,-3155.750
-2702.934,-3152.900
-2709.077,-3237.900
-2715.046,-3247.900
-2719.656,-3407.900
-2733.826,-3347.900
-2711.247,-3549.200
-2726.501,-3494.200
-2722.455,-2821.700
-2667.278,-2842.000
-2667.912,-2952.000
-2683.574,-2899.500
-2682.483,-2909.500
-2682.852,-2849.500
-2680.058,-2910.900
-2682.743,-2980.900
-2685.368,-2815.900
-2661.839,-2830.900
-2659.354,-3009.900
-2669.793,-2342.300
-2606.616,-1887.400
-2537.612,-1883.350
-2536.909,-1758.350
-2530.459,-1643.350
-2525.738,-1613.350
-2521.150,-1595.850
-2519.419,-1605.750
-2519.887,-1588.250
-2517.792,-1300.250
-2504.068,-235.250
-2403.134,-284.850
-2399.304,-524.850
-2465.670,-534.850
-2465.582,-554.050
-2467.449,-779.050
-2505.309,-809.050
-2508.161,-844.050
-2512.019,-1044.050
-2528.875,-1029.750
-2529.903,-949.750
-2532.249,-824.050
-2520.545,-969.050
-2525.067,-989.050
-2526.605,-984.050
-2528.834,-964.050
-2526.192,-978.550
-2529.595,-1146.050
-2530.069,-1102.250
-2530.603,-1029.750
-2524.927,-989.750
-2524.593,-1004.750
-2537.390,-979.750
-2516.871,-932.900
-2524.289,-1530.400
-2539.414,-1545.400
-2543.219,-1461.950
-2535.297,-1491.950
-2537.447,-1504.800
-2539.003,-1522.200
-2538.412,-1532.200
-2541.682,-1442.200
-2534.295,-1592.200
-2529.449,-1617.200
-2529.834,42.300
-2388.911,1107.100
-2273.825,877.150
-2261.578,904.050
-2259.453,904.050
-2255.065,854.050
-2257.043,841.550
-2256.829,849.000
-2256.622,814.000
-2259.748,735.000
-2256.670,661.200
-2259.073,1236.200
-2247.983,1268.700
-2245.855,1273.300
-2246.578,1290.800
-2247.075,1344.100
-2245.859,1354.100
-2254.624,1401.300
-2252.117,1416.300
-2251.989,1428.800
-2252.487,1488.800
-2249.966,1439.750
-2246.577,1534.750
-2243.115,1539.750
-2243.641,1589.750
-2238.713,1577.250
-2238.144,1728.500
-2236.965,1718.500
-2240.664,1791.000
-2234.459,1839.850
-2230.487,1794.850
-2231.084,1864.850
-2224.547,1719.850
-2247.914,1930.450
-2234.940,1985.450
-2242.137,2022.950
-2241.002,1986.300
-2237.947,2043.800
-2242.538,2126.300
-2236.731,2154.500
-2235.802,2164.300
-2234.452,2229.300
-2231.220,2196.800
-2229.187,2196.800
-2229.492,2385.900
-2102.478,2718.500
-1992.051,2568.500
-1998.642,2562.550
-1997.330,2562.550
-1994.764,2577.550
-1990.873,2585.450
-1991.492,2620.450
-1989.414,2630.450
-1988.703,2652.950
-1988.629,2702.950
-1983.598,1462.950
-2040.331,1670.350
-2031.193,1630.350
-2027.373,1605.350
-2027.111,2055.350
-2020.232,2035.350
-2021.661,1993.750
-2022.948,2148.750
-2021.305,2063.750
-2024.005,2066.250
-2023.765,2031.250
-2025.990,1996.250
-2026.819,2067.050
-2020.578,2102.050
-2016.250,2047.050
-2019.535,2027.050
-2017.979,2022.050
-2017.979,2029.550
-2016.719,2044.550
-2018.543,1912.050
-2024.450,1799.050
-2030.605,1779.050
-2032.283,1714.050
-2032.169,2015.050
-2026.644,1968.300
-2019.704,1928.300
-2020.247,2193.300
-2004.280,2180.800
-2004.444,2182.800
-2001.807,2237.800
-2002.257,2032.800
-2014.390,2034.950
-2013.599,2072.550
-2009.409,2087.550
-2005.508,2057.550
-2005.572,2101.550
-2001.098,2126.550
-1999.324,1383.350
-1944.696,597.150
-1886.477,602.150
-1889.986,567.150
-1890.858,542.150
-1890.359,467.050
-1891.540,476.250
-1891.495,416.250
-1893.185,384.750
-1894.516,289.750
-1895.158,999.750
-1879.652,632.250
-1893.909,594.450
-1893.215,619.450
-1890.539,669.450
-1883.137,704.450
-1878.794,783.350
-1876.508,763.350
-1877.363,805.850
-1877.066,820.850
-1876.879,690.850
-1880.430,710.850
-1882.984,745.850
-1879.844,743.350
-1879.973,739.600
-1878.717,759.600
-1878.715,844.600
-1877.149,924.600
-1876.145,974.600
-1874.740,909.600
-1879.638,1011.900
-1867.284,791.900
-1869.117,817.650
-1861.504,792.650
-1863.185,677.650
-1858.556,669.550
-1856.955,654.550
-1858.560,754.550
-1861.159,759.050
-1859.897,704.050
-1860.479,749.050
-1853.944,784.050
-1851.616,701.050
-1851.866,210.150
-1840.320,-82.450
-1807.541,-72.450
-1807.679,-77.450
-1807.422,-52.250
-1807.111,-12.250
-1805.993,10.750
-1805.665,50.750
-1803.007,-39.250
-1809.617,-239.250
-1809.168,-179.250
-1818.200,-176.750
-1817.715,-182.700
-1816.336,-377.700
-1820.783,-395.200
-1823.712,-384.400
-1824.503,-354.400
-1818.473,-402.200
-1819.683,-394.700
-1820.217,-394.700
-1819.944,-369.700
-1817.987,-479.850
-1818.159,-404.850
-1816.375,-369.850
-1816.286,-369.850
-1816.444,-429.850
-1819.345,-519.850
-1825.826,-549.850
-1826.632,-669.850
-1834.459,-709.850
-1835.518,-689.850
-1838.372,-1022.700
-1851.963,-972.700
-1850.756,-1567.300
-1889.339,-1562.300
-1891.044,-1827.300
-1907.980,-1857.300
-1909.664,-1910.250
-1912.367,-2010.250
-1920.884,-2065.450
-1928.179,-2064.450
-1926.940,-2074.450
-1928.376,-2224.450
-1934.083,-2314.450
-1938.203,-2350.450
-1940.957,-2390.450
-1942.357,-2815.450
-1965.714,-3536.650
-1990.005,-3416.650
-1986.168,-3441.650
-1988.568,-3446.650
-1988.675,-3469.250
-1989.981,-3491.350
-1991.472,-3551.350
-1995.473,-3590.350
-1998.601,-3660.350
-2000.339,-3770.350
-2018.549,-3915.350
