VaR,Loss
-2783.080,-5047.500
-2867.321,-5102.500
-2776.730,-5107.500
-2702.916,-5152.500
-2675.580,-5047.500
-2708.243,-5062.500
-2761.988,-5005.550
-2635.381,-4970.550
-2625.984,-4950.550
-2697.581,-4685.750
-2497.415,-4750.750
-2581.232,-4174.900
-2649.423,-4057.900
-2635.280,-4052.900
-2627.593,-3907.900
-2661.120,-3865.400
-2689.724,-3824.700
-2670.069,-3719.700
-2751.312,-3664.300
-2778.599,-3675.200
-2789.029,-3560.550
-2810.628,-3580.150
-2750.887,-3507.650
-2795.739,-3522.650
-2801.930,-3472.650
-2826.195,-3192.650
-2397.159,-3122.650
-2673.878,-3045.200
-2718.462,-3025.200
-2683.593,-3005.200
-2737.944,-2965.200
-2712.357,-2905.200
-2742.371,-2830.200
-2725.343,-2802.700
-2684.037,-2757.700
-2694.696,-2292.700
-2621.479,-2032.100
-2593.702,-2027.100
-2579.193,-1492.400
-2631.418,-1462.400
-2646.930,-1428.350
-2655.241,-883.350
-2696.333,-795.850
-2656.040,-795.850
-2681.326,-750.850
-2632.957,-697.300
-2620.777,-687.300
-2605.384,-699.400
-2612.020,-706.900
-2627.076,-606.900
-2627.518,-686.900
-2647.605,-606.900
-2617.596,-511.900
-2695.229,-541.900
-2657.237,-506.900
-2680.092,-440.800
-2658.921,-425.800
-2624.122,-380.800
-2610.423,-410.050
-2627.537,-420.050
-2606.656,-279.200
-2506.735,-290.200
-2426.957,-225.200
-2435.274,-225.200
-2437.909,-225.200
-2428.699,-143.700
-2372.182,-218.700
-2422.942,-195.800
-2430.184,-268.600
-2455.394,-145.650
-2468.270,-145.650
-2454.959,-65.650
-2480.705,-85.650
-2485.970,334.350
-2650.891,1424.350
-3137.001,1279.450
-3057.379,1319.450
-3119.154,1324.450
-3164.148,1301.950
-3187.074,1279.450
-3196.563,1301.950
-3227.130,1321.900
-3200.098,1341.900
-3233.181,1056.900
-3243.621,1141.900
-3271.959,986.900
-3510.763,1011.900
-3509.768,996.900
-3480.751,596.900
-3409.799,566.900
-3398.137,564.400
-3397.267,609.400
-3389.860,552.300
