VaR,Loss
-11573.668,684.250
-11573.637,610.450
-11573.487,1185.450
-11573.870,1217.950
-11573.932,1222.550
-11573.884,1240.050
-11573.863,1293.350
-11573.885,1303.350
-11573.444,1350.550
-11573.613,1365.550
-11573.597,1378.050
-11573.535,1438.050
-11573.550,1533.050
-11573.511,1538.050
-11573.539,1588.050
-11573.582,1575.550
-11573.586,1726.800
-11573.485,1716.800
-11573.413,1789.300
-11573.532,1838.150
-11573.602,1793.150
-11573.572,1863.150
-11573.721,1718.150
-11649.089,1928.750
-11649.242,1901.250
-11649.130,1956.250
-11648.855,1993.750
-11648.866,1957.100
-11648.933,2014.600
-11648.862,2097.100
-11648.984,2125.300
-11648.985,2135.100
-11648.943,2200.100
-11648.963,2167.600
-11649.090,2167.600
-11649.029,2356.700
-11653.339,2689.300
-11660.313,2539.300
-11659.979,2533.350
-11660.085,2533.350
-11660.200,2548.350
-11660.428,2556.250
-11660.371,2591.250
-11660.412,2601.250
-11660.471,2623.750
-11660.422,2673.750
-11660.546,1433.750
-11657.305,1641.150
-11657.847,1601.150
-11658.087,1576.150
-11658.093,2026.150
-11658.131,2006.150
-11658.027,1964.550
-11657.992,2119.550
-11657.953,2034.550
-11657.835,2037.050
-11657.827,2002.050
-11657.640,1967.050
-11657.553,2002.050
-11657.786,1947.050
-11657.710,1927.050
-11657.668,1922.050
-11657.664,1929.550
-11657.618,1944.550
-11657.589,1812.050
-11657.474,1699.050
-11662.665,1679.050
-11662.596,1614.050
-11662.616,1915.050
-11662.639,1868.300
-11662.653,1825.800
-11662.413,1785.800
-11662.403,2050.800
-11663.168,2038.300
-11663.152,2040.300
-11663.226,2095.300
-11663.285,1890.300
-11723.013,1892.450
-11723.022,1930.050
-11723.107,1945.050
-11723.159,1915.050
-11723.116,1959.050
-11723.330,1984.050
-11723.346,1240.850
-11724.832,454.650
-11727.348,459.650
-11727.027,424.650
-11726.947,399.650
-11726.918,324.550
-11726.804,333.750
-11726.778,273.750
-11726.737,242.250
-11726.690,147.250
-11726.519,857.250
-11727.661,489.750
-11748.203,451.950
-11748.308,476.950
-11748.340,526.950
-11748.504,561.950
-11748.556,640.850
-11748.704,620.850
-11748.634,663.350
-11748.599,678.350
-11748.555,548.350
-11747.779,568.350
-11747.741,603.350
-11747.847,600.850
-11747.839,597.100
-11747.766,617.100
-11747.795,702.100
-11747.831,782.100
-11747.840,832.100
-11747.870,767.100
-11747.761,869.400
-11748.171,649.400
-11747.962,675.150
-11748.053,767.650
-11748.090,742.650
-11748.028,627.650
-11748.342,619.550
-11748.391,604.550
-11748.414,704.550
-11748.357,709.050
-11748.383,654.050
-11748.281,699.050
-11748.426,734.050
-11748.581,651.050
-11748.339,160.150
-11747.959,-132.450
-11748.817,-122.450
-11748.790,-127.450
-11748.732,-102.250
-11748.733,-62.250
-11748.747,-39.250
-11748.777,0.750
-11748.826,-89.250
-11748.375,-289.250
-11748.282,-229.250
-11747.743,-226.750
-11747.754,-232.700
-11747.767,-427.700
-11747.439,-445.200
-11747.263,-434.400
-11747.243,-404.400
-11747.372,-452.200
-11747.359,-444.700
-11747.312,-444.700
-11747.277,-419.700
-11747.306,-344.700
-11747.112,-309.700
-11747.140,-309.700
-11747.132,-369.700
-11746.621,-459.700
-11746.389,-489.700
-11746.371,-609.700
-11786.261,-649.700
-11786.212,-629.700
-11786.142,-962.550
-11785.292,-912.550
-11785.258,-1507.150
-11961.054,-1655.650
-11960.647,-1650.650
-11960.595,-1915.650
-11959.869,-1945.650
-11964.863,-1998.600
-11964.753,-2098.600
-11967.235,-2153.800
-11967.019,-2152.800
-11967.049,-2162.800
-11966.913,-2312.800
-11966.748,-2402.800
-11966.394,-2438.800
-11965.955,-2478.800
-11965.847,-2903.800
-11963.852,-3625.000
-11960.620,-3505.000
-11960.607,-3530.000
-11960.448,-3535.000
-11960.362,-3557.600
-11960.259,-3579.700
-11960.160,-3639.700
-11965.149,-3678.700
-11965.048,-3748.700
-11970.391,-3858.700
-12006.436,-4003.700
-12005.448,-3913.700
-12005.244,-4313.100
-12003.927,-4353.100
-12003.848,-4381.200
-12003.772,-4721.200
-12038.805,-4726.200
-12038.608,-4693.700
-12038.631,-4843.700
-12038.371,-4874.800
-12038.253,-4854.800
-12038.269,-4881.250
-12038.139,-4932.500
-12038.019,-5047.500
-12036.932,-5102.500
-12036.856,-5107.500
-12036.941,-5152.500
-12051.928,-5047.500
-12052.001,-5062.500
-12051.957,-5005.550
-12051.781,-4970.550
-12051.801,-4950.550
-12051.771,-4685.750
-12051.923,-4750.750
-12051.662,-4174.900
-12051.713,-4057.900
-12051.657,-4052.900
-12051.615,-3907.900
-12051.458,-3865.400
-12051.470,-3824.700
-12051.482,-3719.700
-12051.519,-3664.300
-12051.462,-3675.200
-12051.451,-3560.550
-12051.705,-3580.150
-12051.500,-3507.650
-12051.556,-3522.650
-12051.034,-3472.650
-12051.081,-3192.650
-12050.150,-3122.650
-12047.315,-3045.200
-12047.501,-3025.200
-12047.448,-3005.200
-12047.477,-2965.200
-12047.557,-2905.200
-12047.656,-2830.200
-12047.694,-2802.700
-12047.686,-2757.700
-12047.672,-2292.700
-12048.436,-2032.100
-12049.057,-2027.100
-12048.871,-1492.400
-12049.459,-1462.400
-12049.448,-1428.350
-12049.479,-883.350
-12049.684,-795.850
-12049.850,-795.850
-12049.874,-750.850
-12049.731,-697.300
-12049.794,-687.300
-12049.840,-699.400
-12049.668,-706.900
-12049.526,-606.900
-12049.640,-686.900
-12049.385,-606.900
-12049.453,-511.900
-12049.635,-541.900
-12049.621,-506.900
-12049.639,-440.800
-12049.663,-425.800
-12049.712,-380.800
-12049.772,-410.050
-12049.813,-420.050
-12049.518,-279.200
-12050.183,-290.200
-12050.093,-225.200
-12050.187,-225.200
-12050.030,-225.200
-12050.042,-143.700
-12050.300,-218.700
-12050.153,-195.800
-12050.228,-268.600
-12050.234,-145.650
-12050.282,-145.650
-12050.339,-65.650
-12050.257,-85.650
-12050.241,334.350
-12050.906,1424.350
-12054.252,1279.450
-12054.065,1319.450
-12054.224,1324.450
-12054.282,1301.950
-12054.259,1279.450
-12054.284,1301.950
-12054.356,1321.900
-12054.415,1341.900
-12054.456,1056.900
-12054.184,1141.900
-12054.314,986.900
-12054.349,1011.900
-12054.394,996.900
-12054.378,596.900
-12053.491,566.900
-12053.532,564.400
-12053.552,609.400
-12053.526,552.300
-12053.396,547.300
-12053.427,655.850
-12053.640,724.600
-12053.698,894.600
-12053.931,874.600
-12054.007,979.600
-12054.199,939.600
-12054.176,899.600
-12054.066,924.550
-12054.124,929.550
-12054.151,916.500
-12054.136,891.150
-12054.135,846.150
-12054.105,700.650
-12053.596,839.350
-12053.783,691.050
-12053.802,561.050
-12053.323,496.050
-12053.281,306.050
-12052.379,298.550
-12052.373,184.500
-12052.287,239.500
-12052.275,204.300
-12052.117,189.700
-12052.137,188.850
-12052.141,161.750
-12052.133,136.750
-12052.048,76.750
-12051.636,56.750
-12051.559,-548.250
-12049.925,-1822.050
-12046.048,-1894.600
-12045.675,-1934.600
-12045.622,-1969.600
-12045.478,-1989.600
-12045.364,-2017.100
-12045.298,-2047.100
-12045.325,-2092.000
-12045.232,-2077.000
-12045.014,-2013.200
-12046.029,-2058.200
-12045.992,-2080.700
-12045.986,-2080.700
-12045.971,-1695.700
-12046.135,-1723.050
-12046.118,-1663.050
-12046.248,-1607.150
-12046.307,-1627.150
-12046.275,-1702.150
-12046.222,-1827.150
-12076.406,-1882.150
-12076.212,-1949.150
-12076.161,-2029.150
-12076.012,-2014.150
-12076.023,-1954.150
-12076.352,-2054.050
-12076.120,-2134.050
-12076.005,-2139.050
-12075.974,-2158.350
-12075.936,-2003.950
-12076.011,-2436.350
-12153.726,-2454.600
-12153.665,-2369.600
-12153.440,-2099.600
-12153.597,-2099.600
-12153.591,-2067.050
-12153.603,-1982.050
-12153.798,-1997.450
-12153.761,-1970.950
-12153.855,-1997.200
-12153.793,-2072.200
-12153.284,-2060.000
-12152.939,-2070.000
-12152.831,-2545.000
-12149.391,-2767.400
-12144.253,-2457.400
-12144.677,-2462.400
-12144.598,-2427.400
-12144.656,-2382.400
-12144.747,-2354.900
-12144.772,-2357.400
-12144.795,-2347.450
-12144.736,-2357.450
-12144.750,-2287.750
-12144.785,-2818.400
-12142.524,-2918.400
-12142.114,-2918.400
-12142.150,-2923.400
-12142.133,-3338.400
-12141.163,-3338.400
-12141.205,-3288.700
-12141.255,-3358.700
-12141.203,-3368.550
-12141.229,-3371.050
-12141.190,-3376.050
-12141.118,-3196.050
-12141.425,-3211.050
-12141.114,-3227.050
-12141.033,-3182.050
-12141.076,-3207.050
-12141.030,-3247.050
-12141.067,-3172.100
-12141.052,-3118.350
-12141.032,-3158.350
-12140.881,-3208.700
-12140.743,-3248.700
-12140.634,-3325.000
-12140.420,-2781.300
-12141.146,-2893.700
-12140.595,-2966.200
-12140.153,-2966.200
-12140.112,-3121.200
-12139.660,-3128.700
-12139.636,-3173.450
-12139.514,-3318.450
-12139.355,-3273.450
-12139.327,-3267.200
-12139.313,-3264.700
-12139.415,-3179.700
-12139.387,-3184.100
-12139.018,-3189.100
-12138.894,-2074.250
-12139.692,-803.050
-12141.761,-908.050
-12141.915,-888.050
-12141.942,-918.050
